umap1,umap2
5.586085,6.803095
8.027085,11.640569
14.147993,11.698198
7.078268,10.092787
-3.4914155,4.849605
7.0195785,10.025349
10.624252,11.933506
-3.126379,5.9016824
-4.107274,5.1682367
-6.885533,5.901974
-4.2503004,5.2524095
-2.0694451,8.36965
12.344023,11.910579
-5.440405,5.529818
-2.865192,5.435929
10.822565,11.915502
-2.5225601,18.264387
-3.3181536,17.69827
-2.0233643,9.47893
5.1446466,8.421107
13.608176,12.764283
4.3636556,6.543954
-5.547378,6.034154
7.470992,4.864391
6.771237,5.142616
9.5545,12.248798
-2.0332522,8.897001
14.904377,11.560612
10.26997,11.619234
0.2663705,8.852181
10.588022,11.793634
12.237073,-2.0638306
-2.691928,17.90421
-7.1205926,5.755865
-3.958055,5.3046193
-0.019119747,5.8155313
2.8559098,5.9869347
-1.6743083,8.861391
-0.9806648,7.9213257
-0.49768868,7.6806364
11.73671,12.00701
8.253445,11.845194
-3.4725862,5.2907414
-3.0718813,17.465757
15.268402,11.4674
2.4521744,5.7540655
-2.453906,9.695488
-3.0519626,17.674538
-2.3426547,5.5068893
-3.0010822,18.142689
3.8156073,5.3798532
-0.09332047,8.865572
14.505393,11.320771
-2.7138813,5.4244676
-2.6056695,5.6138597
