umap1,umap2
14.772464,-3.4249406
13.510262,-2.3174477
8.768806,-1.7572901
-4.2786217,4.3286867
10.711567,-2.1655009
-2.7982733,4.4662237
4.8694844,12.257726
-0.30590788,3.6867635
-5.4481664,4.309737
14.101079,-2.8876235
-2.0870974,1.6545784
3.0069468,4.041297
-5.634673,4.7760553
-3.8099954,4.7235136
-4.319758,5.44019
2.8096406,3.9483082
9.182739,-2.4944937
8.212598,-1.5002897
15.070164,-3.2163959
5.5180583,0.8251516
-5.3091393,4.346014
14.372804,-2.9824662
-1.92045,1.6211126
-3.9397788,5.1687927
-0.52112156,2.0899549
-1.7083496,-7.4112277
8.156693,-2.0977468
14.984464,-2.8750591
-1.9387193,-8.361631
3.9114368,-3.4918475
-4.17432,4.0430846
9.670788,-2.5419238
8.8389635,-1.0295984
4.7338643,3.3876705
7.8998427,-0.8400197
-4.025204,4.029803
9.146302,15.915589
-2.3150928,-7.5560927
-2.544641,0.24340044
9.627779,-2.1318135
-2.6220636,0.43068105
13.578534,-2.7732327
15.685465,-4.2547207
-0.8012587,2.5217369
-4.3192716,4.229156
13.659318,-3.3288817
3.5076556,-3.8552089
15.214831,-3.4272845
6.3150845,0.14558208
-4.2651305,4.3424525
-4.888046,5.1126666
-3.9924936,3.9918354
-3.607173,5.4040475
-2.954004,0.6385325
14.133919,-3.7076814
-2.0280244,-1.0535791
9.7928095,-2.2649016
8.871266,-2.7830265
-0.96182954,1.7871453
-5.6359277,4.0358996
2.0103154,3.9192843
-3.214412,0.8987883
3.8695006,-3.5516071
-0.9710937,2.1195745
-2.733585,0.46455386
14.986801,-2.9706254
2.5586238,10.547571
-0.6938488,2.5243573
-2.5231614,0.3720382
14.795824,-2.863014
-0.83116287,1.5348264
-0.21732679,3.923478
-5.0990944,4.614077
7.1575036,4.623162
14.594701,-3.1439383
-1.4999219,-7.4427676
-2.6473014,1.6022272
4.811037,12.349986
-2.0799603,-7.2482586
4.313016,3.6901133
7.7571483,-0.7428264
8.844493,-1.877226
-2.0205474,0.4784165
11.106148,-2.2720528
-5.3788524,4.928283
-1.8303103,0.8097261
8.79091,-0.8573985
9.201835,-0.83732176
11.246959,-2.139622
-2.4960835,0.9740469
-4.6949754,4.5835776
-0.68014103,2.2241628
6.091722,3.6171153
3.4483738,3.9054468
-0.47739056,2.6902587
-5.6078176,4.3416624
13.096872,-2.5770574
3.605795,4.318752
-1.9007924,1.4727943
-4.2551646,4.464806
7.1964984,-0.87244505
4.8747244,12.250484
15.035985,-3.4040542
8.966827,-0.8686542
8.927183,-2.8286119
-0.8952708,1.4943136
8.679635,14.205425
-5.3385043,4.865743
-5.5086813,4.30212
-2.286292,-7.3612432
-2.1640484,1.302193
9.178368,15.631378
-1.0331175,2.323805
9.497051,-1.1550097
7.213808,-0.5901833
-2.0420318,0.5924731
13.439983,-2.2200909
-2.6953187,0.13877156
-4.0895405,4.713797
9.193469,15.864112
13.187544,-2.4155753
9.683228,-1.9918519
-0.89697045,1.3929932
13.711523,-2.5146384
-1.8564607,4.087477
14.080423,-3.0031157
3.8652132,-3.5484357
10.259503,-2.1463642
-1.971525,0.9843451
-4.5709867,5.1922255
14.880129,-3.2006328
9.346661,15.90213
-5.516667,4.127212
13.627429,-2.6030307
-3.0476348,0.5247445
8.738053,-2.6382327
8.625468,14.186103
-2.372744,4.315674
9.371163,-0.7757132
13.976186,-2.1623197
9.374601,15.817658
-2.787539,0.40691164
-1.9538885,-8.40768
-2.1076198,-0.81919104
-2.0525575,-7.5658183
14.632027,-2.9084415
-0.47641897,2.1452134
8.038616,-0.6538749
-1.5787234,0.7336836
-1.6553822,-7.6955795
-4.024498,5.5537186
9.450858,-2.6122506
-6.9994454,4.185709
13.543761,-2.637868
-3.0158,0.66615814
-1.1174868,1.2378738
-1.9777231,1.3601632
-1.6419171,1.2122118
-2.1437032,-7.187978
8.850009,-1.5011656
3.773349,-3.6435962
-1.7811035,-7.67402
9.314,-2.568556
14.314254,-3.4727495
-5.8212113,4.0587935
-3.0754013,4.4321303
7.1965294,4.6832266
-1.9494836,1.3434134
8.849055,-2.4414806
8.857621,-2.40164
14.181058,-2.9937103
-2.310317,1.3568236
12.77833,-2.5343163
13.106898,-2.5294633
4.4439526,3.5166943
9.319414,13.586868
2.1172779,10.080323
-2.9538867,0.063635685
2.2679317,10.254197
-4.981197,4.2155232
13.701042,-3.6962333
14.616052,-2.931682
2.2573316,10.240585
14.438471,-3.3770354
5.8225374,0.57842404
3.9500258,-3.4545348
-1.5776658,2.0882099
9.096286,15.935578
-3.9856353,4.700197
4.2033525,2.1159759
7.994726,-0.98511773
-2.335738,-7.5841002
-2.3726354,0.9520335
-2.1441026,0.91200286
13.216325,-2.806688
-1.1071507,2.0672975
-4.0678835,3.8265924
-2.744273,1.0291778
-7.096177,4.1405077
-0.7336953,2.3684196
-4.799442,4.9446654
14.312491,-3.7562432
-3.2292383,4.195677
11.31628,-2.0477092
-7.1056323,4.252846
-5.4379473,4.9222894
-1.0588565,2.3751762
3.968288,3.9704468
9.250874,-0.73253834
14.493335,-2.822456
8.431859,-1.1755526
14.23532,-3.4927776
-4.290693,4.549488
-1.9805887,-7.04159
15.498195,-3.1943889
7.0894995,4.736633
-2.7925463,1.344052
-2.5803971,0.3931405
-2.3705602,-7.284964
15.470927,-3.7901125
8.8366165,-0.75197196
-7.194793,4.1388717
12.980207,-2.8536873
8.74671,-1.5761906
-0.23850651,1.212073
-2.1765964,-7.5351152
-2.1061945,0.89127123
8.975567,14.745539
-5.7117896,4.630119
-3.060257,1.0072303
-0.65870255,1.098939
-1.5513731,-7.720876
-1.2360429,2.0765464
6.9090414,4.665505
-2.1302876,0.94691706
4.6001477,1.6052548
15.287534,-2.96863
-2.3331125,-7.8365607
3.680728,-3.7389598
-3.8428788,4.244487
-1.6314647,0.60271496
-0.6340815,1.0496675
-2.0371559,0.9500889
14.2697735,-3.276496
-3.90944,4.6999683
-4.4911876,5.3660192
-1.7191257,1.2879364
7.400584,4.6881886
8.924086,14.623805
9.153098,-0.9020803
-2.6483066,-0.0807064
1.6359497,3.9545326
-2.8061728,1.6077375
-2.8733854,1.1667483
-4.0421934,4.785373
-3.7929802,4.596301
5.21879,1.0654645
-1.2491586,1.8168937
8.393779,-0.94599986
7.046709,3.9757466
-2.6623528,0.43229336
3.6202629,-3.7504864
7.3843555,4.849715
8.706514,-2.5991006
8.659318,-1.6068953
-5.122853,4.2676115
-2.2989364,0.60035676
10.389326,-2.5623968
-3.91476,5.214623
-3.1903536,0.14423637
-4.088105,4.0146937
-1.8254786,-1.2918637
-0.26870787,3.255768
2.4661283,10.40701
13.049445,-2.5789902
-2.3271751,1.5055878
8.930723,-2.633691
1.4509846,3.9702551
7.4233093,4.8516183
8.786146,-2.3027122
13.347097,-2.849885
-2.2047994,-7.517224
-2.341122,3.666397
6.078546,0.3467427
-1.9875861,-7.517599
-2.2567778,-7.4463773
13.613774,-3.6557362
-2.2945626,0.9919792
0.012884767,1.1599694
2.3168628,10.290327
-0.50233513,2.5247648
8.680505,14.12384
-2.1405752,4.246469
-1.3317169,2.7362304
-0.41346648,1.0605798
-2.1334562,0.9295478
-4.6419015,4.500422
-0.21453094,3.8676038
-5.50786,4.449914
13.19256,-2.6922472
9.380429,-1.9894124
-1.763983,1.34462
-1.9100791,-8.332132
14.920283,-3.5265422
12.852828,-2.9790702
-0.24990249,1.1708804
14.082246,-2.2719543
9.208693,15.963908
8.917175,-0.8496521
2.3014855,4.077771
9.350871,15.865741
9.362869,15.813362
-0.83415395,2.6577
15.389711,-3.9830217
-2.521194,4.3630824
13.10343,-3.271549
8.358037,-0.58528244
-4.760405,4.8842344
-1.3642907,1.0506984
-1.3701857,0.8740824
-4.093858,4.1699967
-3.4757876,4.387318
12.962763,-2.4689746
11.648268,-2.0781918
6.2511535,0.18288691
4.9475055,12.221236
-3.729271,4.2825723
7.5031643,-0.5985961
-4.5428157,4.357459
-5.2945094,4.392507
8.623916,-0.86687386
-2.4555652,-7.8139734
-1.0953268,2.1900213
6.7937994,3.9533215
8.718821,-2.7287319
14.026668,-2.9679005
-1.3126066,0.99043053
13.335118,-2.423661
4.795012,12.29343
-3.5371263,4.4822154
-4.514783,5.0807514
-1.9790049,1.194504
13.759862,-3.117118
-3.7720633,4.0036592
-1.4310831,0.9105307
13.967878,-2.49591
-5.894128,4.119489
-0.4750857,3.7922575
10.627478,-1.8057971
-1.0052098,1.5350947
-1.9207201,0.800811
5.713182,0.66478574
-1.7562374,1.6456438
6.95339,4.0036407
9.049086,15.989943
4.7764616,1.4426951
-4.9197254,4.217513
-2.4931133,-0.032238033
-1.4583312,3.9119592
-0.76107866,0.9475708
13.87595,-2.2052245
-1.4006972,-7.813201
2.7733624,3.9683468
7.5427065,-0.68460476
12.929779,-3.1748269
2.0696034,4.0418215
8.891085,14.28721
-7.205823,4.1022215
-2.0807989,1.0649157
6.743142,-0.2679282
13.777684,-2.0977118
8.989462,16.001883
7.1079555,4.218026
7.9684095,-0.880122
13.181721,-2.795383
9.750205,12.758568
-2.2092185,0.8506628
12.498286,-2.2774067
10.176849,-2.0830295
7.3406014,4.6597333
3.9867406,3.9507904
-4.2852917,5.180009
8.002753,-1.5660775
5.7105637,3.315276
6.5612016,3.9319072
10.195691,-2.0143707
-2.108536,1.088803
-1.6571363,-7.872374
9.100435,-2.107623
12.960998,-3.1148074
-5.076309,4.13432
13.467646,-3.2355301
-4.201719,4.1597
-1.749583,-7.6828194
-4.6253033,4.259577
6.7337265,4.5654373
-4.8223124,4.403498
3.55698,-3.8502169
7.700472,-0.8133213
8.562746,-1.4154565
14.655901,-3.2073712
-2.868793,0.52123874
-0.6714096,2.0099058
7.0784,3.9977336
14.72712,-3.284355
-1.6680534,1.4166725
-1.9189181,1.6027024
-5.0382075,4.9367194
-1.7608924,-1.5633681
-2.124225,-8.174983
14.616123,-3.045338
14.289665,-3.4349113
-5.4085073,4.562467
14.873429,-2.9119403
9.1018505,16.027052
4.7936754,12.351671
-7.2151804,4.136403
-5.494988,4.3892097
7.6826735,-0.7589465
9.359949,-0.73995566
10.607,-2.2029872
-2.9625182,0.44806087
9.856987,12.6385
9.525595,-2.5649965
-2.0394063,1.3119993
-1.7016133,1.3572503
-3.1393173,0.7161905
4.811104,12.226451
2.0557995,3.902647
-2.327273,-7.3948073
-3.7786975,3.9877207
-1.1858867,0.80267566
13.28777,-2.1923463
4.5913587,1.6103798
9.300042,15.84544
-2.3972719,-0.23387264
-0.65114045,3.8661573
-1.3999243,-7.8194375
14.277749,-3.2206836
9.485668,-2.026072
-2.56553,1.4723064
-5.658187,4.317783
-4.053432,5.082008
8.845487,-2.6032104
-5.4327335,4.8476634
7.847028,-0.81640196
9.452621,-2.1809368
13.566952,-2.248091
4.780495,1.4418762
8.679514,-2.413421
6.4380007,3.787252
-2.0310316,-7.1686535
-1.8485688,-1.2931193
-1.883199,-1.3702863
-0.3702079,1.0460482
8.749295,-0.9605175
2.1762211,10.154046
-0.86866856,1.0824908
-5.1887684,5.041016
12.314713,-2.768482
-0.8789667,2.3963337
14.078834,-3.460283
-3.163351,1.3173116
15.328323,-4.147138
13.832984,-2.2837374
-4.438347,4.6924834
-5.4637966,4.5261116
-4.2797637,4.2513685
13.655813,-2.5346947
-3.64729,4.8208575
-2.7131293,0.628366
-3.7672627,4.6820326
-1.1182758,4.064276
-1.233644,2.4082363
-3.2098978,0.67855746
-1.6179032,0.63042635
-3.5962102,4.2439027
8.189142,-1.1591276
6.9861135,3.8889308
10.187392,-1.4866836
4.896253,12.255796
-5.483052,4.2895274
6.885286,4.5141797
7.3837943,-0.6236318
8.520072,-2.0380754
1.570817,3.888717
11.970504,-2.160982
-3.0191498,0.56492406
-1.8489603,-1.4240154
-4.4537168,5.043194
-0.6875021,1.1133584
-5.0480804,4.8316307
2.5245466,10.531965
-4.06272,4.115164
14.95628,-2.9663038
7.191875,-0.62042725
-4.301862,4.7502933
15.349008,-2.984421
15.478215,-4.1608157
13.331597,-3.288943
12.991588,-2.99923
-2.6860156,0.8214938
-4.447465,4.2558346
13.686373,-3.3735197
14.600238,-3.1362786
5.7131286,3.2777994
13.971448,-3.2972684
-0.7533533,2.6831799
9.080281,15.275347
8.652035,-0.98745537
9.775648,-1.4238017
-1.7126398,-7.679265
5.8102674,0.5876889
14.619959,-2.8351576
-0.18358527,3.8608413
3.7160466,4.3224525
6.27568,3.8415685
-0.84770167,2.2033248
-4.646631,4.9858804
10.023288,-1.4148042
-4.714221,5.149356
13.703646,-3.5226839
14.074502,-2.1660013
-0.5093038,2.2934875
-0.036486927,1.2066995
-1.8788317,-8.421788
9.267399,-2.1559029
13.92225,-2.137305
3.5998945,-3.812686
-1.6231873,-8.234136
-2.7532163,4.103561
-2.8401954,0.58966434
-4.557848,4.628781
4.583794,3.9171104
-1.8023412,1.1404754
-4.140626,3.9995444
-1.2327434,2.2929027
-7.097001,4.1691275
2.057743,4.073094
13.178371,-2.7404976
13.327113,-2.8911471
-5.098593,4.6138034
-4.9287786,4.3831873
-4.799083,4.402349
-2.1425176,-8.143724
-1.2500309,4.027158
-1.5038608,1.7357616
-2.7161617,0.8084677
-1.797727,-7.868187
-2.9133668,0.27165213
-0.21546483,3.9107249
7.397329,4.852903
2.2882352,10.277332
10.817672,-2.102303
9.553059,12.998507
-1.8632613,-7.28957
-2.1162014,-8.145277
-4.452173,5.529727
-4.839949,4.215593
-1.922465,1.4446685
13.793994,-2.302885
13.6089115,-3.3747535
-4.341235,4.5331407
15.125097,-3.0257983
7.303658,4.8826113
-0.47732842,2.2851582
-4.666691,5.142285
3.8513296,-3.5535095
-5.076898,4.962709
11.072238,-2.1554408
13.348674,-3.3264766
5.471276,3.7483447
8.900115,-1.7265606
11.44977,-2.1422334
-2.227788,-7.3738565
9.331983,-0.7573559
-1.7834835,-7.5725694
9.312437,15.453465
-3.8359957,5.039822
-1.938704,-8.47931
10.206256,-1.7524459
-4.76358,4.253449
5.3561125,3.7245986
-2.3235283,1.4452193
14.844784,-3.2398126
8.34769,-0.65121615
5.274887,1.024135
-2.9156635,1.2115736
11.243408,-2.0343642
-4.2512984,5.1574674
13.881243,-2.1370778
-7.170352,4.1977835
-3.0356221,1.6419249
8.951837,-0.8835906
5.959826,3.5516396
3.563335,-3.829123
-0.73576957,1.5112066
-5.1427784,4.595075
2.1548994,3.714257
-5.603346,3.687823
-1.8869119,4.338238
-2.2305846,-7.618465
-7.063798,4.2142797
-2.9725118,0.9647194
8.044576,-0.9910519
9.123044,-2.8569455
14.622944,-3.4017951
7.8075213,-1.2130376
-2.459371,1.3439229
-7.0711,4.2330713
13.866142,-2.8296094
-5.1900735,4.3754773
13.061855,-2.752328
6.88123,3.8379135
-1.9366921,4.2434573
-4.206853,4.17242
-1.9496343,0.7362102
6.8732615,4.60806
8.162356,-2.0835886
-2.1260977,1.219332
9.180895,15.823138
8.942175,14.479318
3.9256842,2.4276674
4.819918,12.338899
9.106147,15.934687
10.139209,-1.9326402
-2.9054284,1.209893
4.782682,12.365
9.024923,-1.350294
13.955293,-3.5746367
-4.0040154,4.2685204
8.603154,14.124725
8.772215,14.393959
7.3067956,-0.45820838
-6.157295,4.1857457
13.7226925,-3.2707522
-1.0714066,0.852243
-2.2589893,0.43772885
-0.6771946,2.6685293
-2.809074,1.2528265
15.396713,-3.811345
13.537805,-3.476283
8.555965,-2.1792638
-2.027193,0.2753751
14.252775,-3.1598141
3.7646005,3.736046
-4.919227,4.3478656
-1.5282302,-0.5419978
-0.84596074,0.9437872
-4.117915,5.0035377
9.114757,15.996347
14.312414,-3.2162874
-1.9966271,-8.45851
9.233827,-2.4494665
-2.81048,0.05331736
12.525515,-2.43464
3.6968777,-3.7143562
-4.1031194,4.996983
14.2712145,-2.3958504
-1.7697577,-1.5457463
-2.07607,1.3917701
8.874862,13.9779825
14.0223875,-2.7339685
-3.6333985,3.9638057
-1.077549,2.5965822
5.9278445,3.3511355
7.7338815,-0.8027359
15.286807,-3.7780533
-2.960733,-0.029360581
10.481275,-2.1718845
-0.94717777,0.9880047
2.2562273,10.317197
-3.10334,0.007196599
2.3247406,10.345492
-1.9097717,1.0946275
14.184885,-3.0590887
7.8701825,-1.4115815
5.332622,0.9807414
13.027563,-3.0282924
14.975058,-2.9514632
-0.32175133,3.8152392
-1.8732643,-7.421329
3.6457837,4.3486156
3.5964065,4.339047
2.7286818,4.0930114
-5.425015,4.91004
-1.5356778,1.0778148
3.6033683,-3.81559
-1.1165571,1.5614717
6.497735,4.017053
-3.7423403,4.1480284
13.605636,-2.8947399
-4.623952,4.554942
-0.4911472,1.6590413
14.474039,-3.667769
-1.7505347,1.3554559
9.19721,-1.7650727
6.434544,4.3348036
14.183132,-3.7364962
-0.42713904,1.1529503
-3.7785342,5.472776
15.144643,-3.7419784
7.7100253,-0.8310699
4.8177752,12.347972
4.2873025,3.562429
-1.9896696,1.214069
-5.1877675,4.255387
15.322058,-3.5555341
13.747332,-2.7819664
3.145882,4.1635747
-1.9653678,-7.83809
-2.293986,-7.813131
5.699277,3.2915573
-2.6219125,0.24659564
-6.872183,4.2230315
9.609079,12.935965
15.409656,-4.079774
14.639205,-3.5370364
2.6984348,4.1329737
9.599958,12.934634
-0.5353667,1.1925943
6.9063935,3.908937
-3.6441002,4.1767964
-4.2418346,4.5376673
12.847585,-3.0828607
6.492611,3.9024792
9.120103,15.730076
-1.417972,-7.9714065
3.9056444,-3.506537
-0.7895275,2.4860477
-0.30608183,3.1349509
-5.4341884,4.818038
8.74268,14.330176
-1.4969269,2.0322597
13.173626,-2.0572329
13.892217,-2.0945406
9.452003,-2.4889266
-2.781294,0.14071892
13.791171,-2.3456
13.636593,-3.5389626
-3.663133,4.8057065
7.157909,4.765246
-1.8997836,1.700394
-2.8460588,1.0181055
4.3266068,3.4992044
9.863594,12.630021
8.643893,-2.3699713
3.6493478,-3.7640097
4.729516,12.415035
9.114699,-2.7648923
-4.20712,5.1215305
7.1419005,4.380617
14.690177,-3.2894516
-2.296775,-0.6077296
13.438306,-2.9935062
-1.8416511,-1.3633391
-3.8954115,4.803362
13.462671,-2.5641918
12.079018,-2.7761097
-2.1997688,3.5471084
-2.8908205,1.508472
-2.5817773,0.25216925
-0.3510028,3.8313212
15.366261,-3.2596347
-0.10557646,2.5549119
6.6090584,4.465249
14.803714,-3.3621469
-2.9854076,0.62888926
-2.1361134,-7.594144
13.419415,-3.226668
9.898492,12.599017
-1.4329673,1.9667678
2.996846,4.0757365
8.971463,14.296547
15.003095,-2.7582827
-2.1910372,1.1574695
15.402292,-3.1093726
-1.8356417,1.7950951
8.777531,-2.4241512
9.180548,15.8426895
-1.6668767,-7.928591
-0.94740987,0.7468682
-4.366963,4.9804244
7.3284383,4.872212
14.83191,-3.192683
15.506954,-3.2729347
3.5752783,4.312401
3.5651164,-3.8465798
-4.5773435,3.6529562
9.315236,-2.5865602
8.838159,-1.3439838
14.3952465,-2.9849865
9.152577,-1.7694633
8.325328,-1.2405542
15.388873,-3.761848
13.052393,-2.7609224
-2.7922251,1.0160662
-2.8681073,-0.22400981
-4.171914,4.735415
9.177914,-2.651011
9.09946,15.902404
-1.8069924,1.5844882
-2.698793,1.3841326
14.19093,-3.7227263
2.1998422,10.151121
-2.5216956,0.83523625
13.661726,-2.4370513
3.660967,-3.7535226
-2.1634223,-7.332905
-1.3837857,-0.94846565
-2.652363,0.24946596
13.3957815,-2.5767906
13.014334,-3.2493687
7.188831,4.743027
13.487082,-2.6911685
-2.032778,1.734518
-4.9506555,4.501419
14.094134,-2.5093806
14.128052,-3.296322
6.7070465,4.522518
-1.7766861,1.1124828
9.350272,15.895709
13.698733,-3.8760133
4.6528006,1.548384
13.608069,-2.5494452
13.632183,-2.4823463
-2.2686374,-7.813795
9.500618,-2.5953326
6.036428,3.7773118
10.960647,-1.9269214
-5.5390763,4.5680275
-4.7892656,5.179798
-4.297509,4.6457057
10.849958,-1.9317472
-3.0923607,4.48902
8.742862,-2.552396
-5.300112,4.732546
9.208852,15.85575
-2.365573,3.7305655
15.377324,-3.337435
2.6117983,4.0949917
2.925218,4.0410013
13.158215,-2.2429426
11.220747,-2.1071026
7.7254457,-0.9060176
-1.8854432,-7.2310143
-3.3556473,4.5247564
-2.3759007,1.331071
2.3899717,10.338553
-2.191007,-7.4454823
9.081402,15.975807
-7.2641063,4.1179996
-1.8903631,1.3751851
-5.4999743,4.2571173
9.007542,15.99984
2.1882713,3.8877013
14.483708,-3.0297973
12.834297,-2.4177709
6.6713915,4.4887633
13.745357,-2.1829658
8.345881,-1.2332106
-7.2063093,4.1488924
2.4409044,10.4281845
-2.3819637,-0.9005928
14.09751,-3.5662942
8.497422,-0.937377
-2.51851,0.24140278
8.355638,-0.6121987
13.220078,-2.8066912
15.391498,-3.2868783
-0.19777863,3.8922672
3.8489046,-3.5611384
13.582914,-3.3069668
6.1450763,0.2900593
-7.148071,4.2468896
8.364694,-2.3141713
15.838301,-4.376827
-0.7531878,0.96990746
14.51449,-3.4786124
-7.1090145,4.210157
9.162066,15.286569
-0.15894441,1.3734561
-2.6978226,0.10653603
7.3360276,-0.65021306
15.3076315,-3.8526218
-2.3823156,1.1554997
-1.8582134,1.2256956
-5.2118287,4.2131705
9.634911,12.895353
6.0388856,0.39740384
-1.2840109,0.46013767
-2.3709772,0.19222161
11.593298,-2.3871922
9.50505,-0.8265511
-1.4003805,-7.7018523
-6.942968,4.135991
3.4774823,4.4263544
4.664802,1.5374274
-2.1872232,1.3444656
8.193388,-0.7600486
14.0382,-2.026884
-2.2033653,0.92169577
5.6209326,3.2799275
5.6762705,0.6930487
7.664732,-1.2949868
14.220563,-3.2044683
7.74922,-0.8335088
2.5441613,4.0960097
-2.8261,0.71521425
9.540647,-2.3751657
-0.6582036,1.1710793
15.159873,-3.9275804
-1.9222924,-8.304707
4.379148,3.8803687
7.931465,-1.0037907
-7.104707,4.221926
-4.038067,3.8638976
-1.8292582,-1.4285213
-3.2895782,3.9829
2.3584113,10.362118
-1.7132238,0.8649817
8.496622,-2.465915
-5.2595057,3.9777772
6.1259546,0.29194283
-2.9213789,1.061178
-1.6747913,1.0657296
13.838851,-2.897433
8.194877,-1.0140758
13.681873,-3.4871807
-3.2077386,0.70052856
14.815781,-3.913045
13.55754,-3.2418368
4.0146956,2.5188298
15.341488,-3.4918165
12.993046,-2.617091
9.090303,16.105005
-2.1295817,4.2767916
6.367972,4.3157616
3.6947312,4.3529572
-1.6813247,-0.2690661
4.7711215,1.4381999
-2.1482062,1.800203
13.81059,-3.7247138
3.611086,4.3305287
-1.8114992,0.48859918
-1.4846562,0.5740333
13.860459,-2.1551251
14.053086,-3.206882
-1.4754446,1.9631908
9.034529,-1.4208635
-1.038405,1.0967106
-2.621679,1.0737038
9.090961,16.06542
8.621693,14.146596
-0.9271964,0.60651916
8.879503,-2.777778
-2.1686244,1.5424291
6.514742,3.980899
9.267943,-2.096754
13.385469,-2.087368
7.394374,-0.59580076
-0.48506895,1.3155735
14.43966,-3.5090919
-1.2581092,1.8763084
6.201672,3.9289303
14.787874,-3.1304998
-2.0919547,-8.046476
-5.5838933,4.9756985
8.29091,-1.468735
-0.49386722,1.4320332
-3.712831,4.514383
13.778601,-2.1473625
8.917352,-2.8221557
7.0581183,4.5779853
14.715002,-2.8581638
-7.08505,4.2254534
-1.7995294,0.79853016
-3.09551,4.5779448
-1.2206513,-0.8100036
-0.18285915,3.924648
-2.8567133,0.41651294
-2.6973839,0.5018835
-0.82040966,1.4712509
-0.68464893,1.9878997
8.284924,-1.6934425
-1.8842086,-7.393841
9.132613,-2.6651754
-0.55967784,2.295128
-2.3069117,-7.8258786
-3.313709,4.5676813
-5.79303,4.3705974
4.0107346,3.9900124
2.8422236,3.9109166
4.791568,12.354509
-1.9296768,-7.7563405
8.444467,-0.6841965
8.529228,-2.5301948
14.025049,-3.5875926
11.049809,-2.2919037
-1.5226098,1.3260883
-7.088702,4.118719
-1.6769601,1.3713355
8.8941345,14.323434
-1.7329215,1.3785299
-2.463222,1.2952101
13.024496,-2.8419359
4.8380795,12.326689
5.515,3.3916562
13.851188,-2.3532424
-1.9982926,-8.482446
-4.159458,5.0044503
14.117833,-2.2553473
-1.456729,1.1476026
14.244722,-2.7596502
13.629213,-2.4995253
2.1501987,10.129821
5.8889394,3.5580187
13.742856,-2.4273632
6.039948,0.37788364
15.342257,-3.5730095
-3.6780455,4.7673554
4.8564925,4.1499157
2.6063023,3.5327508
-5.0981708,3.593735
-1.0928277,2.2508001
4.6046705,1.6000752
2.0044217,4.037196
8.980135,14.6371975
8.394574,-0.789493
-1.6826028,2.0444293
-1.1084819,2.6096935
-2.6960948,4.29049
10.221773,-1.4961133
9.508528,13.053461
6.02242,3.6117468
10.781722,-1.8600469
13.908682,-2.3149889
-1.1628623,2.538029
9.10154,15.129719
14.224829,-3.4131677
13.784975,-2.228746
4.599213,3.4681196
-2.8270593,1.1572263
-2.784766,0.9114327
4.7891603,12.25604
-1.4457175,0.56665325
-2.1046739,0.7675609
8.844939,-2.7718616
9.382247,-0.73962355
-4.2232337,4.3152356
-3.6816995,4.329217
-2.859986,1.0869523
7.209912,4.57321
8.985035,14.341061
6.5145884,-0.08841716
-3.8848045,5.1590295
13.635511,-2.1443303
-4.559615,5.1191463
-2.1240175,1.0406115
9.192829,15.700374
8.155444,-2.0740883
-0.45942858,2.39308
4.7997565,12.353792
8.513254,-0.8188427
9.607915,-2.5371594
-2.0594778,-7.3787465
9.087453,15.86707
8.815819,14.262818
10.0495205,-1.6988965
-2.069529,-0.9933182
-1.9830265,1.9024211
8.949348,14.6408205
6.3865104,4.26611
-1.4952029,-0.9845552
2.4390945,10.438112
9.971962,-1.8500389
14.537562,-3.7516816
9.154781,15.971938
13.046803,-2.8091562
9.314972,-0.9365113
-1.9959058,-8.261568
8.687301,14.204809
8.871505,-2.7735872
14.234868,-2.0968418
-1.9464245,-7.781024
-1.2858366,2.0401835
13.106554,-2.8511703
11.923103,-2.2718241
5.781737,3.3838196
9.761292,-1.4369384
9.013462,16.02227
7.1417513,-0.4267843
7.18993,4.7964134
5.11908,1.8698441
13.314858,-2.533659
12.541418,-3.022933
13.788018,-2.3054752
-0.57581884,1.5488076
10.233729,-2.0904992
-4.8574295,4.5147724
-0.6475862,1.9427899
3.622212,4.376661
7.8349066,-1.3617136
-1.2246857,1.0638441
14.279995,-2.5544317
1.4639689,3.979959
2.3080678,10.272418
14.138613,-3.4756222
-1.8208673,-8.000079
-2.9393747,0.5652829
11.476108,-2.24324
-4.2582006,4.6879053
2.7648125,3.7488794
5.9755235,0.43635008
7.2482677,4.8229136
-1.510021,1.9229202
-3.7941582,5.142532
13.568287,-2.5433497
13.552301,-3.4162543
4.7964625,12.334037
-2.2243054,-8.179798
9.290517,13.651385
-5.58318,4.7601056
-2.0866947,-8.016612
6.9553304,3.9195237
-0.2373918,0.814091
6.200397,3.9783874
-3.510526,4.5498343
-4.1812024,4.2578206
9.74292,-2.4251716
-2.988603,1.3008021
-2.0424757,-8.431137
9.136246,16.074074
10.776405,-2.170002
6.8653655,4.329837
-5.0079694,4.5001335
-1.8851262,-8.476605
5.792095,3.3865905
14.36197,-3.5016198
-1.6006757,-8.197859
15.276468,-3.0322804
-4.4313397,4.816539
14.898965,-3.2343764
-5.184099,4.266811
2.8793514,4.0405817
-0.81117976,1.8145849
-3.729674,5.387948
12.021879,-2.4312963
11.14747,-2.5708113
-0.10805588,3.6671102
2.0568218,3.9105606
-0.7756019,2.621269
8.86195,-0.8195996
-4.989176,4.4593844
-1.7742205,1.376634
-1.9914068,-8.296881
-2.6012816,0.21827179
-5.581813,4.478725
-2.4740555,-0.08134613
-1.0046991,0.8209325
8.505811,-2.2712314
-0.48964497,2.0053523
