tsne1,tsne2
-36.62819841045424,25.454817207236033
24.96267239982848,-2.0987225730703756
6.367502549811414,-7.897535925508823
-17.85120485704074,14.147652779917033
-35.84380024920024,-18.203659765799294
-0.40679861094911685,-17.14961823181802
-25.02108087417263,-18.33519407701931
28.298892992171933,3.7653440509448637
-54.032741521219926,8.372933887426427
-40.51007018829073,16.616698700580784
17.555961204662772,-1.0548793629612039
66.27990943283946,10.535551043706045
54.75222241539352,5.496005336730541
38.71951673453228,-7.356075302353329
3.0745429373531015,-4.431786059923284
57.58315350972367,10.155571435240555
30.248141640458993,-5.268096986156692
-4.687269800446897,43.1155727853851
51.68636143786301,14.151769049497068
31.238878823563347,2.672248829545355
-39.04102571243742,27.137379099242544
10.880426330134268,-22.839221112674075
13.434294463330817,-4.4892158550563845
48.07639463680642,11.124090992909386
3.303546959612499,18.94301062407125
23.320894311320824,-0.5295416217125424
56.80683471096772,20.29840826055284
69.91462486581321,-3.306098053058802
-35.860073415628165,-17.118315948004632
9.780187144095704,-27.43117814270564
32.47192075754555,1.7573036917392257
-41.348975980600166,-14.018744799270703
-6.109761106221849,44.319708336724574
-39.34510942863618,-11.857218072687095
26.270678252111587,-3.2580477610450567
-18.19582866514166,-16.489263843588216
-45.77178534125412,-11.658206318020321
-26.950070380680202,13.477930123554414
48.7529075305343,5.4410582342506295
50.32112329006474,10.014248364292552
-41.4131089265135,10.48984783870125
-47.85392607080305,22.464842473431883
1.7229866600128423,51.213461686248664
-57.66912880942067,17.496335598821467
31.480096871815302,-1.8015437014555704
-22.159986983451766,-12.473829784742046
14.368747712859273,-52.30524792786175
21.670651553043967,3.474061101437061
-57.04519266716936,10.406283118023694
-14.285505581866255,12.470075305199975
3.27838905076895,43.45410343553327
4.165685906595292,46.305904446151075
7.390804799400951,-51.4575878022252
22.271946678515356,-5.460118077333291
19.58924381648582,-2.9982057263856206
-43.52737484738855,-6.830477962724808
-43.45267920934351,-9.74912292253376
-3.4959103416212325,-42.55704235189576
-18.232761793791855,14.313868342114061
19.774843934032678,5.689111922019834
22.042541977684017,-3.5090126584963555
58.814908151605906,19.075311415168258
-27.757493462115228,-9.131600794824092
15.673786155309768,8.301988303761465
-42.49349297283037,24.9930131268297
43.916542404355766,-0.3232158212215581
-31.370187194413248,13.791086011161902
-4.125580294141481,42.136569190712066
-48.933868973991046,-19.130949142963633
-22.864049327870653,-15.495787966673985
66.28484240149011,7.558165621439028
-4.956578799148584,47.103761369894585
-25.27476429831817,16.76993194055553
17.62856868633951,1.1743322405586702
-24.489086093720747,-20.49972394507334
4.918499919774806,-60.85245027814287
52.59483116718663,9.243298643819312
13.57189916757731,-29.938539249787162
-48.89939502119327,18.767523356439572
-51.81591567760796,-15.286938978847909
0.920419816632672,-1.455224304065326
21.67795328976986,2.1020624446154565
13.072570619011003,-6.894811284058191
10.522013075721661,-30.40606128381097
-62.114239306384626,11.197714175576879
64.8027221196995,17.112627826749545
-14.243550884293072,14.239056028075998
-52.273013315762284,15.995179175025209
-7.966841135129029,1.0141277147168468
-51.49600735682214,19.201449099886663
-48.692359060856276,-9.414895468083136
24.209412615358207,-5.152488353110588
-7.978077540089511,11.127394939457032
2.1308050920078405,21.89356330591567
-63.74659864258999,10.365534068981539
-39.88372494227315,17.73487787203089
67.97184746170048,7.73601541848454
46.51033933893701,-2.9768551201191307
-54.95451364648249,17.47301569725852
7.969254938482092,-27.258088575626193
57.328791982122915,3.099616844000112
-20.71471402524963,12.364202948014752
-24.29112326642219,-23.775777720595926
-4.184087635667778,48.906995696293166
-35.03609487611482,15.616643143117638
-16.832637858673145,-43.60545569042922
65.16463233959146,0.16687841557780078
14.807645712148588,-0.6272392842753722
-55.74502008647044,22.318926188668872
-42.433819639829245,-10.021539121522828
54.92036875399445,6.110805835203926
-41.758622778697806,-13.341206992417746
16.250461787077644,4.720072555701275
14.945857752816663,29.00861144243604
-32.269736864138615,13.828604860070893
60.49493145616886,4.090548376826139
63.91811983490406,15.921688014695746
59.642405743575154,6.907752323727976
61.99833566653372,8.501457876289214
68.90040944506077,-5.0389560448719415
-31.126554785351736,-12.593535802044855
1.0267990629095083,51.48924476392201
-48.32956619122114,13.18961739969405
42.35823064662156,-6.082317424964394
49.51828506000855,14.14276660486113
-37.73533583369571,-10.668670425123464
29.725443499316892,-2.552587625390967
13.23479211726063,-28.476566027033442
-26.241848287525045,-15.000367139148329
21.554145011436763,6.697245785658734
-42.29776490260009,23.01216455726723
-12.095811253311185,2.8392867149161916
21.927885103631834,-5.078175464321082
6.770429431430319,-57.672338065214255
3.451775672333989,-63.00219149591205
-0.5767009747910042,-2.970142419456949
-49.75735459836883,12.446873696053544
7.074683394502996,-51.40349497028731
-15.422012031065321,12.113358895930388
56.69678612982508,6.0892811690660755
-3.259725008142501,-40.181902371679534
-10.816907833770033,1.5389820525044051
-20.42837633494887,-20.030046706854325
-3.957328826593801,-40.89971491123296
-6.075690532131785,44.36218920839066
54.572136740172574,-0.6856807510629961
38.568823767773544,-2.046004183503539
-30.98176749972146,-20.066676617423894
16.673651962407067,24.62691886680775
71.4432471046048,7.646357478066087
-15.046911161574744,5.731537603432198
-12.62953435827187,3.3414212232729326
-61.06909531617842,10.944226971866334
